Index Name,Date (AD),Index Value,Absolute Change,Percentage Change
Trading,2020/01/16,868.39,28.59,3.4046%
Trading,2020/01/15,839.80,63.47,8.1754%
Trading,2020/01/14,776.33,65.07,9.1489%
Trading,2020/01/13,711.26,25.12,3.6607%
Trading,2020/01/12,686.14,11.59,1.7187%
Trading,2020/01/09,674.55,4.25,0.6347%
Trading,2020/01/08,670.29,-7.58,-1.1183%
Trading,2020/01/07,677.87,1.01,0.1497%
Trading,2020/01/06,676.86,-12.26,-1.7788%
Trading,2020/01/05,689.12,6.35,0.9294%
Trading,2020/01/02,682.77,-3.95,-0.5751%
Trading,2020/01/01,686.72,3.83,0.5615%
Trading,2019/12/31,682.89,13.79,2.0611%
Trading,2019/12/30,669.10,15.16,2.3185%
Trading,2019/12/29,653.93,47.88,7.9006%
Trading,2019/12/26,606.05,35.72,6.2627%
Trading,2019/12/25,570.33,-2.25,-0.3928%
Trading,2019/12/24,572.58,1.58,0.2774%
Trading,2019/12/23,571.00,15.57,2.8041%
Trading,2019/12/22,555.42,-10.46,-1.8491%
Trading,2019/12/19,565.89,5.77,1.0294%
Trading,2019/12/18,560.12,20.19,3.7392%
Trading,2019/12/17,539.93,15.84,3.0219%
Trading,2019/12/16,524.10,-3.70,-0.7002%
Trading,2019/12/15,527.79,15.92,3.1105%
Trading,2019/12/12,511.87,-19.00,-3.5799%
Trading,2019/12/11,530.87,29.56,5.8972%
Trading,2019/12/10,501.31,23.76,4.9745%
Trading,2019/12/09,477.55,16.63,3.6078%
Trading,2019/12/08,460.93,8.97,1.9857%
Trading,2019/12/05,451.95,16.37,3.7571%
Trading,2019/12/04,435.59,2.59,0.5974%
Trading,2019/12/03,433.00,-17.95,-3.9803%
Trading,2019/12/02,450.95,13.99,3.2016%
Trading,2019/12/01,436.96,-12.93,-2.8749%
Trading,2019/11/28,449.89,-20.09,-4.2751%
Trading,2019/11/27,469.98,-26.13,-5.2673%
Trading,2019/11/26,496.12,19.02,3.9855%
Trading,2019/11/25,477.10,-4.22,-0.8774%
Trading,2019/11/24,481.32,-39.86,-7.6475%
Trading,2019/11/21,521.18,36.16,7.4558%
Trading,2019/11/20,485.02,32.99,7.2993%
Trading,2019/11/19,452.03,27.64,6.5132%
Trading,2019/11/18,424.38,31.83,8.1095%
Trading,2019/11/17,392.55,27.09,7.4134%
Trading,2019/11/14,365.46,22.44,6.5408%
Trading,2019/11/13,343.02,16.63,5.0949%
Trading,2019/11/07,326.39,19.00,6.1827%
Trading,2019/11/06,307.39,17.16,5.9115%
Trading,2019/11/05,290.23,0.00,0%
Trading,2019/10/15,290.23,0.00,0%
Trading,2019/10/14,290.23,-2.28,-0.7798%
Trading,2019/09/26,292.51,-4.82,-1.6195%
Trading,2019/09/25,297.33,-2.37,-0.7892%
Trading,2019/09/24,299.69,3.63,1.227%
Trading,2019/09/23,296.06,8.18,2.8424%
Trading,2019/09/19,287.88,2.37,0.8285%
Trading,2019/09/18,285.51,0.00,0%
Trading,2019/09/17,285.51,2.28,0.8053%
Trading,2019/09/16,283.23,6.33,2.2878%
Trading,2019/09/11,276.90,-0.42,-0.1523%
Trading,2019/09/10,277.32,-0.08,-0.0304%
Trading,2019/09/09,277.40,-4.73,-1.6768%
Trading,2019/08/29,282.13,-2.37,-0.8314%
Trading,2019/08/25,277.11,-2.03,-0.7263%
Trading,2019/08/22,279.13,-4.82,-1.6958%
Trading,2019/08/21,283.95,7.10,2.5631%
Trading,2019/08/20,276.85,6.59,2.4381%
Trading,2019/08/15,270.26,6.67,2.5318%
Trading,2019/08/14,263.59,-1.77,-0.6685%
Trading,2019/08/12,265.37,-6.25,-2.3015%
Trading,2019/08/11,271.62,13.77,5.3396%
Trading,2019/08/08,257.85,-2.03,-0.7802%
Trading,2019/08/07,259.88,6.95,2.7467%
Trading,2019/08/06,252.93,-1.69,-0.6636%
Trading,2019/08/01,254.62,0.00,0%
Trading,2019/07/31,254.62,3.22,1.281%
Trading,2019/07/30,251.40,-3.29,-1.2936%
Trading,2019/07/28,254.69,-2.53,-0.9852%
Trading,2019/07/25,257.23,-2.62,-1.0078%
Trading,2019/07/07,259.85,-1.35,-0.5175%
Trading,2019/07/02,261.20,-2.62,-0.9927%
Trading,2019/06/26,263.82,2.53,0.9699%
Trading,2019/06/25,261.28,-2.62,-0.9923%
Trading,2019/06/12,263.90,11.70,4.6386%
Trading,2019/06/11,252.20,7.69,3.1439%
Trading,2019/06/06,244.52,-5.15,-2.064%
Trading,2019/06/04,249.67,-2.53,-1.0049%
Trading,2019/06/03,252.20,-2.62,-1.0277%
Trading,2019/05/29,254.82,-2.79,-1.0822%
Trading,2019/05/23,257.61,-0.08,-0.0328%
Trading,2019/05/21,257.69,2.70,1.0601%
Trading,2019/05/19,254.99,-8.45,-3.2067%
Trading,2019/05/15,263.44,10.56,4.1758%
Trading,2019/05/14,252.88,-0.17,-0.0668%
Trading,2019/05/13,253.05,-5.49,-2.1239%
Trading,2019/05/08,258.54,2.70,1.0567%
Trading,2019/05/06,255.84,10.35,4.2149%
Trading,2019/04/30,245.49,-4.82,-1.9238%
Trading,2019/04/29,250.30,5.49,2.243%
Trading,2019/04/23,244.81,-2.79,-1.1259%
Trading,2019/04/22,247.60,2.70,1.1039%
Trading,2019/03/21,244.90,-2.79,-1.1256%
Trading,2019/03/19,247.68,-2.87,-1.1463%
Trading,2019/03/12,250.56,5.32,2.1702%
Trading,2019/03/11,245.23,2.70,1.1146%
Trading,2019/03/05,242.50,-2.70,-1.1025%
Trading,2019/02/21,245.20,2.70,1.1147%
Trading,2019/02/18,242.50,-4.73,-1.9135%
Trading,2019/02/17,247.23,-4.14,-1.6468%
Trading,2019/02/13,251.37,-2.70,-1.064%
Trading,2019/02/12,254.07,2.87,1.1434%
Trading,2019/02/07,251.20,-0.59,-0.2349%
Trading,2019/02/06,251.79,-0.17,-0.067%
Trading,2019/02/04,251.96,-4.82,-1.8753%
Trading,2019/02/03,256.77,2.87,1.1312%
Trading,2019/01/31,253.90,-0.59,-0.2323%
Trading,2019/01/30,254.49,1.90,0.7516%
Trading,2019/01/23,252.59,2.87,1.1502%
Trading,2019/01/21,249.72,-2.96,-1.1702%
Trading,2019/01/20,252.68,2.87,1.1498%
Trading,2019/01/17,249.81,-3.13,-1.2358%
Trading,2019/01/16,252.93,1.86,0.7402%
Trading,2019/01/15,251.07,2.87,1.1573%
Trading,2019/01/10,243.56,2.53,1.0515%
Index Name,Date (AD),Index Value,Absolute Change,Percentage Change
Hotels and Tourism,2021/06/09,"3,562.65",-2.01,-0.0564%
Hotels and Tourism,2021/06/08,"3,564.66",-16.45,-0.4595%
Hotels and Tourism,2021/06/07,"3,581.12",-42.49,-1.1727%
Hotels and Tourism,2021/06/06,"3,623.61",-18.98,-0.521%
Hotels and Tourism,2021/06/03,"3,642.59",117.11,3.3219%
Hotels and Tourism,2021/06/02,"3,525.48",92.35,2.6899%
Hotels and Tourism,2021/06/01,"3,425.76",-91.16,-2.592%
Hotels and Tourism,2021/05/31,"3,516.92",-0.81,-0.0231%
Hotels and Tourism,2021/05/30,"3,517.73",135.44,4.0045%
Hotels and Tourism,2021/05/27,"3,382.29",-14.83,-0.4366%
Hotels and Tourism,2021/05/25,"3,397.12",-27.89,-0.8143%
Hotels and Tourism,2021/05/24,"3,431.19",-17.00,-0.4929%
Hotels and Tourism,2021/05/23,"3,448.18",-2.94,-0.0852%
Hotels and Tourism,2021/05/20,"3,451.12",-18.89,-0.5444%
Hotels and Tourism,2021/05/19,"3,470.72",14.12,0.4086%
Hotels and Tourism,2021/05/18,"3,456.59",200.18,6.1473%
Hotels and Tourism,2021/05/17,"3,256.41",-12.79,-0.3912%
Hotels and Tourism,2021/05/16,"3,269.20",35.92,1.1109%
Hotels and Tourism,2021/05/13,"3,232.82",-19.35,-0.5951%
Hotels and Tourism,2021/05/12,"3,252.17",-6.96,-0.2136%
Hotels and Tourism,2021/05/11,"3,259.13",23.19,0.7167%
Hotels and Tourism,2021/05/10,"3,232.12",11.46,0.3559%
Hotels and Tourism,2021/05/09,"3,225.91",-41.78,-1.2787%
Hotels and Tourism,2021/05/06,"3,261.95",-44.40,-1.3428%
Hotels and Tourism,2021/05/05,"3,314.00",-37.78,-1.1273%
Hotels and Tourism,2021/05/03,"3,387.55",-12.42,-0.3654%
Hotels and Tourism,2021/05/02,"3,400.94",111.17,3.3794%
Hotels and Tourism,2021/04/29,"3,289.76",-27.77,-0.837%
Hotels and Tourism,2021/04/28,"3,317.53",-19.32,-0.5789%
Hotels and Tourism,2021/04/27,"3,336.85",39.35,1.1933%
Hotels and Tourism,2021/04/26,"3,297.50",-71.43,-2.1203%
Hotels and Tourism,2021/04/25,"3,368.93",-220.27,-6.137%
Hotels and Tourism,2021/04/22,"3,593.52",-52.92,-1.4513%
Hotels and Tourism,2021/04/21,"3,646.44",-20.13,-0.5489%
Hotels and Tourism,2021/04/20,"3,666.57",1.65,0.045%
Hotels and Tourism,2021/04/19,"3,664.92",-240.83,-6.1661%
Hotels and Tourism,2021/04/18,"3,905.75",-92.79,-2.3205%
Hotels and Tourism,2021/04/15,"3,998.54",10.50,0.2632%
Hotels and Tourism,2021/04/13,"3,988.04",-65.24,-1.6096%
Hotels and Tourism,2021/04/12,"4,053.28",-75.19,-1.8212%
Hotels and Tourism,2021/04/08,"4,128.47",29.79,0.7267%
Hotels and Tourism,2021/04/07,"4,098.68",232.64,6.0176%
Hotels and Tourism,2021/04/06,"3,866.04",205.79,5.6224%
Hotels and Tourism,2021/04/05,"3,660.24",114.80,3.238%
Hotels and Tourism,2021/04/04,"3,545.44",-29.87,-0.8355%
Hotels and Tourism,2021/04/01,"3,575.31",-77.22,-2.1142%
Hotels and Tourism,2021/03/31,"3,652.54",63.20,1.7608%
Hotels and Tourism,2021/03/30,"3,589.34",112.90,3.2476%
Hotels and Tourism,2021/03/29,"3,476.43",-144.82,-3.999%
Hotels and Tourism,2021/03/25,"3,615.62",154.07,4.4508%
Hotels and Tourism,2021/03/24,"3,461.56",178.56,5.4391%
Hotels and Tourism,2021/03/23,"3,282.99",155.50,4.9721%
Hotels and Tourism,2021/03/22,"3,127.49",104.97,3.4729%
Hotels and Tourism,2021/03/21,"3,022.06",153.77,5.3611%
Hotels and Tourism,2021/03/18,"2,868.28",112.88,4.0968%
Hotels and Tourism,2021/03/17,"2,755.40",112.69,4.2641%
Hotels and Tourism,2021/03/16,"2,642.71",86.00,3.3637%
Hotels and Tourism,2021/03/15,"2,556.71",90.93,3.6878%
Hotels and Tourism,2021/03/14,"2,465.78",61.12,2.5417%
Hotels and Tourism,2021/03/10,"2,404.66",51.72,2.1981%
Hotels and Tourism,2021/03/09,"2,352.94",68.11,2.9807%
Hotels and Tourism,2021/03/07,"2,284.84",50.15,2.2441%
Hotels and Tourism,2021/03/04,"2,234.69",64.87,2.9896%
Hotels and Tourism,2021/03/03,"2,169.82",35.17,1.6476%
Hotels and Tourism,2021/03/02,"2,134.65",16.86,0.7961%
Hotels and Tourism,2021/03/01,"2,117.79",55.81,2.7066%
Hotels and Tourism,2021/02/28,"2,061.98",11.08,0.5402%
Hotels and Tourism,2021/02/25,"2,050.90",-17.36,-0.8395%
Hotels and Tourism,2021/02/24,"2,068.26",46.58,2.3039%
Hotels and Tourism,2021/02/23,"2,021.69",-31.58,-1.538%
Hotels and Tourism,2021/02/22,"2,053.26",-21.14,-1.0189%
Hotels and Tourism,2021/02/21,"2,073.55",12.17,0.5902%
Hotels and Tourism,2021/02/18,"2,061.38",4.69,0.2279%
Hotels and Tourism,2021/02/17,"2,056.69",-15.45,-0.7457%
Hotels and Tourism,2021/02/16,"2,072.15",-13.02,-0.6246%
Hotels and Tourism,2021/02/15,"2,085.17",24.10,1.1691%
Hotels and Tourism,2021/02/14,"2,061.07",-25.72,-1.2326%
Hotels and Tourism,2021/02/11,"2,086.80",-42.85,-2.0119%
Hotels and Tourism,2021/02/10,"2,129.64",44.60,2.1391%
Hotels and Tourism,2021/02/09,"2,084.48",-32.86,-1.5522%
Hotels and Tourism,2021/02/08,"2,117.34",28.86,1.3817%
Hotels and Tourism,2021/02/07,"2,088.49",27.52,1.3355%
Hotels and Tourism,2021/02/04,"2,060.96",-20.65,-0.9918%
Hotels and Tourism,2021/02/03,"2,081.61",-30.90,-1.4627%
Hotels and Tourism,2021/02/02,"2,112.51",-62.08,-2.8548%
Hotels and Tourism,2021/02/01,"2,174.59",175.06,8.7551%
Hotels and Tourism,2021/01/31,"1,999.53",-23.02,-1.138%
Hotels and Tourism,2021/01/28,"2,022.54",-25.96,-1.2673%
Hotels and Tourism,2021/01/27,"2,048.50",-24.39,-1.1764%
Hotels and Tourism,2021/01/26,"2,072.89",54.05,2.6774%
Hotels and Tourism,2021/01/25,"2,018.84",-24.07,-1.1784%
Hotels and Tourism,2021/01/24,"2,042.91",24.51,1.2144%
Hotels and Tourism,2021/01/21,"2,019.53",13.62,0.6787%
Hotels and Tourism,2021/01/20,"2,005.91",-22.77,-1.1226%
Hotels and Tourism,2021/01/19,"2,028.68",-26.38,-1.2837%
Hotels and Tourism,2021/01/18,"2,055.06",113.00,5.8187%
Hotels and Tourism,2021/01/17,"1,942.06",16.87,0.8762%
Hotels and Tourism,2021/01/13,"1,925.19",-5.39,-0.2794%
Hotels and Tourism,2021/01/12,"1,930.59",9.93,0.5169%
Hotels and Tourism,2021/01/11,"1,920.66",-4.56,-0.2366%
Hotels and Tourism,2021/01/10,"1,925.21",20.54,1.0784%
Hotels and Tourism,2021/01/07,"1,904.67",5.94,0.3126%
Hotels and Tourism,2021/01/06,"1,898.74",0.85,0.045%
Hotels and Tourism,2021/01/05,"1,897.89",-20.95,-1.0919%
Hotels and Tourism,2021/01/04,"1,918.84",-0.15,-0.0077%
Hotels and Tourism,2021/01/03,"1,918.98",34.84,1.8494%
Hotels and Tourism,2020/12/31,"1,884.14",1.31,0.0694%
Hotels and Tourism,2020/12/30,"1,882.83",-19.28,-1.0137%
Hotels and Tourism,2020/12/29,"1,902.11",-4.54,-0.2381%
Hotels and Tourism,2020/12/28,"1,906.65",3.43,0.1802%
Hotels and Tourism,2020/12/27,"1,903.23",-93.11,-4.6639%
Hotels and Tourism,2020/12/24,"1,996.33",93.40,4.908%
Hotels and Tourism,2020/12/23,"1,902.94",-18.30,-0.9526%
Hotels and Tourism,2020/12/22,"1,921.24",20.56,1.0815%
Hotels and Tourism,2020/12/21,"1,900.68",-23.05,-1.198%
Hotels and Tourism,2020/12/20,"1,924.29",-51.97,-2.6296%
Hotels and Tourism,2020/12/17,"1,976.26",-32.06,-1.5966%
Hotels and Tourism,2020/12/16,"2,008.32",7.27,0.3635%
Hotels and Tourism,2020/12/15,"2,001.05",-20.54,-1.0158%
Hotels and Tourism,2020/12/14,"2,021.58",36.16,1.8214%
Hotels and Tourism,2020/12/13,"1,985.42",-5.68,-0.2852%
Hotels and Tourism,2020/12/10,"1,991.10",30.61,1.5614%
Hotels and Tourism,2020/12/09,"1,960.49",-59.94,-2.9665%
Hotels and Tourism,2020/12/08,"2,020.43",-8.12,-0.4001%
Hotels and Tourism,2020/12/07,"2,028.54",60.06,3.0508%
Hotels and Tourism,2020/12/06,"1,968.49",-81.99,-3.9986%
Hotels and Tourism,2020/12/03,"2,050.48",-8.35,-0.4055%
Hotels and Tourism,2020/12/02,"2,058.83",51.16,2.5485%
Hotels and Tourism,2020/12/01,"2,007.66",-20.82,-1.0266%
Hotels and Tourism,2020/11/30,"2,028.49",4.96,0.2449%
Hotels and Tourism,2020/11/29,"2,023.53",-7.68,-0.3781%
Hotels and Tourism,2020/11/26,"2,031.21",-43.65,-2.1038%
Hotels and Tourism,2020/11/25,"2,074.86",-1.02,-0.049%
Hotels and Tourism,2020/11/24,"2,075.88",-34.92,-1.6543%
Hotels and Tourism,2020/11/23,"2,110.79",76.69,3.7702%
Hotels and Tourism,2020/11/22,"2,034.10",-84.49,-3.9881%
Hotels and Tourism,2020/11/19,"2,118.59",181.63,9.377%
Hotels and Tourism,2020/11/18,"1,936.97",39.60,2.0871%
Hotels and Tourism,2020/11/12,"1,897.37",-18.41,-0.9611%
Hotels and Tourism,2020/11/11,"1,915.78",47.35,2.5344%
Hotels and Tourism,2020/11/10,"1,868.42",87.43,4.9089%
Hotels and Tourism,2020/11/09,"1,781.00",-4.10,-0.2298%
Hotels and Tourism,2020/11/08,"1,785.10",27.75,1.5788%
Hotels and Tourism,2020/11/05,"1,757.35",4.86,0.2774%
Hotels and Tourism,2020/11/04,"1,752.49",4.67,0.267%
Hotels and Tourism,2020/11/03,"1,747.83",1.96,0.1125%
Hotels and Tourism,2020/11/02,"1,745.86",9.33,0.5374%
Hotels and Tourism,2020/11/01,"1,736.53",-15.29,-0.8728%
Hotels and Tourism,2020/10/29,"1,751.82",-15.42,-0.8723%
Hotels and Tourism,2020/10/28,"1,767.24",32.85,1.8939%
Hotels and Tourism,2020/10/22,"1,734.39",-14.04,-0.8028%
Hotels and Tourism,2020/10/21,"1,748.42",-15.03,-0.8524%
Hotels and Tourism,2020/10/20,"1,763.45",19.27,1.1046%
Hotels and Tourism,2020/10/19,"1,744.19",14.16,0.8186%
Hotels and Tourism,2020/10/18,"1,730.03",-1.82,-0.1049%
Hotels and Tourism,2020/10/15,"1,731.84",-15.85,-0.9071%
Hotels and Tourism,2020/10/14,"1,747.70",2.38,0.1364%
Hotels and Tourism,2020/10/13,"1,745.32",-10.06,-0.5731%
Hotels and Tourism,2020/10/12,"1,755.37",6.94,0.3967%
Hotels and Tourism,2020/10/11,"1,748.44",-38.23,-2.1395%
Hotels and Tourism,2020/10/08,"1,786.66",-31.04,-1.7078%
Hotels and Tourism,2020/10/07,"1,817.71",52.67,2.9842%
Hotels and Tourism,2020/10/06,"1,765.03",-0.15,-0.0083%
Hotels and Tourism,2020/10/05,"1,765.18",4.15,0.2357%
Hotels and Tourism,2020/10/04,"1,761.03",11.87,0.6783%
Hotels and Tourism,2020/10/01,"1,749.17",8.08,0.464%
Hotels and Tourism,2020/09/30,"1,741.09",-15.00,-0.8541%
Hotels and Tourism,2020/09/29,"1,756.09",-10.08,-0.5705%
Hotels and Tourism,2020/09/28,"1,766.16",-19.39,-1.0861%
Hotels and Tourism,2020/09/27,"1,785.55",51.71,2.9823%
Hotels and Tourism,2020/09/24,"1,733.84",17.27,1.006%
Hotels and Tourism,2020/09/23,"1,716.57",-23.64,-1.3586%
Hotels and Tourism,2020/09/22,"1,740.22",-15.06,-0.8582%
Hotels and Tourism,2020/09/21,"1,755.28",-32.61,-1.8238%
Hotels and Tourism,2020/09/20,"1,787.89",-96.65,-5.1288%
Hotels and Tourism,2020/09/17,"1,884.54",161.51,9.3736%
Hotels and Tourism,2020/09/16,"1,723.03",142.81,9.0372%
Hotels and Tourism,2020/09/15,"1,580.22",9.24,0.5881%
Hotels and Tourism,2020/09/14,"1,570.99",-17.45,-1.0985%
Hotels and Tourism,2020/09/13,"1,588.43",57.96,3.7871%
Hotels and Tourism,2020/09/10,"1,530.47",-1.13,-0.0736%
Hotels and Tourism,2020/09/09,"1,531.60",20.41,1.3505%
Hotels and Tourism,2020/09/08,"1,511.19",-4.96,-0.3269%
Hotels and Tourism,2020/09/07,"1,516.15",-2.56,-0.1685%
Hotels and Tourism,2020/09/06,"1,518.71",-25.65,-1.6612%
Hotels and Tourism,2020/09/03,"1,544.36",31.74,2.0982%
Hotels and Tourism,2020/09/02,"1,512.63",1.02,0.0672%
Hotels and Tourism,2020/08/31,"1,511.61",-0.77,-0.0512%
Hotels and Tourism,2020/08/30,"1,512.38",0.63,0.04%
Hotels and Tourism,2020/08/27,"1,511.76",-21.55,-1.4056%
Hotels and Tourism,2020/08/26,"1,533.31",3.40,0.222%
Hotels and Tourism,2020/08/25,"1,529.91",10.20,0.6713%
Hotels and Tourism,2020/08/24,"1,519.71",-1.43,-0.0942%
Hotels and Tourism,2020/08/23,"1,521.14",23.94,1.5988%
Hotels and Tourism,2020/08/20,"1,497.21",-4.36,-0.2904%
Hotels and Tourism,2020/08/19,"1,501.57",-3.98,-0.2641%
Hotels and Tourism,2020/08/18,"1,505.54",-9.48,-0.6257%
Hotels and Tourism,2020/08/17,"1,515.02",14.16,0.9436%
Hotels and Tourism,2020/08/16,"1,500.86",-9.39,-0.6215%
Hotels and Tourism,2020/08/13,"1,510.25",-1.84,-0.1215%
Hotels and Tourism,2020/08/12,"1,512.08",0.74,0.0491%
Hotels and Tourism,2020/08/11,"1,511.34",-43.23,-2.7808%
Hotels and Tourism,2020/08/10,"1,554.57",58.10,3.8827%
Hotels and Tourism,2020/08/09,"1,496.47",-27.47,-1.8027%
Hotels and Tourism,2020/08/06,"1,523.94",33.84,2.2713%
Hotels and Tourism,2020/08/03,"1,551.88",33.77,2.2245%
Hotels and Tourism,2020/08/02,"1,518.11",-71.43,-4.4939%
Hotels and Tourism,2020/07/30,"1,589.55",13.88,0.8807%
Hotels and Tourism,2020/07/29,"1,575.67",-59.50,-3.639%
Hotels and Tourism,2020/07/28,"1,635.17",-2.98,-0.1819%
Hotels and Tourism,2020/07/27,"1,638.15",-32.91,-1.9692%
Hotels and Tourism,2020/07/26,"1,671.06",-2.29,-0.137%
Hotels and Tourism,2020/07/23,"1,673.35",42.55,2.6091%
Hotels and Tourism,2020/07/22,"1,630.80",134.45,8.9855%
Hotels and Tourism,2020/07/21,"1,496.35",82.45,5.8315%
Hotels and Tourism,2020/07/20,"1,413.90",-66.11,-4.4668%
Hotels and Tourism,2020/07/16,"1,480.00",12.26,0.835%
Hotels and Tourism,2020/07/15,"1,467.75",-45.41,-3.0013%
Hotels and Tourism,2020/07/14,"1,513.16",55.29,3.7922%
Hotels and Tourism,2020/07/13,"1,457.88",-16.50,-1.1192%
Hotels and Tourism,2020/07/12,"1,474.38",-53.22,-3.4839%
Hotels and Tourism,2020/07/09,"1,527.60",12.18,0.8039%
Hotels and Tourism,2020/07/08,"1,515.42",-42.42,-2.7232%
Hotels and Tourism,2020/07/07,"1,557.84",127.10,8.8833%
Hotels and Tourism,2020/07/06,"1,430.74",74.67,5.506%
Hotels and Tourism,2020/07/01,"1,477.27",-5.15,-0.3475%
Hotels and Tourism,2020/06/30,"1,482.42",-47.84,-3.1262%
Hotels and Tourism,2020/06/29,"1,530.26",-26.44,-1.6987%
Hotels and Tourism,2020/05/13,"1,556.70",-3.38,-0.2167%
Hotels and Tourism,2020/05/12,"1,560.08",-3.38,-0.2162%
Hotels and Tourism,2020/03/22,"1,563.46",52.99,3.5085%
Hotels and Tourism,2020/03/19,"1,510.47",-4.81,-0.3177%
Hotels and Tourism,2020/03/18,"1,515.28",-19.16,-1.2484%
Hotels and Tourism,2020/03/17,"1,534.44",-53.69,-3.381%
Hotels and Tourism,2020/03/16,"1,588.13",-8.05,-0.5041%
Hotels and Tourism,2020/03/15,"1,596.18",-52.48,-3.1831%
Hotels and Tourism,2020/03/12,"1,648.65",-92.67,-5.322%
Hotels and Tourism,2020/03/11,"1,741.33",99.59,6.0664%
Hotels and Tourism,2020/03/10,"1,641.73",-120.86,-6.8567%
Hotels and Tourism,2020/03/05,"1,762.59",-25.98,-1.4526%
Hotels and Tourism,2020/03/04,"1,788.57",-80.04,-4.2833%
Hotels and Tourism,2020/03/03,"1,868.61",4.67,0.2503%
Hotels and Tourism,2020/03/02,"1,863.94",-79.35,-4.0832%
Hotels and Tourism,2020/03/01,"1,943.29",-64.50,-3.2123%
Hotels and Tourism,2020/02/27,"2,007.79",-27.62,-1.3569%
Hotels and Tourism,2020/02/26,"2,035.41",73.88,3.7663%
Hotels and Tourism,2020/02/25,"1,961.53",11.22,0.5755%
Hotels and Tourism,2020/02/24,"1,950.31",-22.65,-1.1478%
Hotels and Tourism,2020/02/23,"1,972.95",11.77,0.6003%
Hotels and Tourism,2020/02/20,"1,961.18",49.27,2.5772%
Hotels and Tourism,2020/02/19,"1,911.91",-0.27,-0.0143%
Hotels and Tourism,2020/02/18,"1,912.18",-33.26,-1.7099%
Hotels and Tourism,2020/02/17,"1,945.44",20.94,1.0878%
Hotels and Tourism,2020/02/16,"1,924.51",6.95,0.3626%
Hotels and Tourism,2020/02/13,"1,917.56",-31.43,-1.6128%
Hotels and Tourism,2020/02/12,"1,948.99",3.87,0.1988%
Hotels and Tourism,2020/02/11,"1,945.12",1.56,0.0805%
Hotels and Tourism,2020/02/10,"1,943.56",10.78,0.5578%
Hotels and Tourism,2020/02/09,"1,932.78",-54.32,-2.7337%
Hotels and Tourism,2020/02/06,"1,987.10",-25.64,-1.2738%
Hotels and Tourism,2020/02/05,"2,012.74",53.00,2.7044%
Hotels and Tourism,2020/02/04,"1,959.74",-74.23,-3.6495%
Hotels and Tourism,2020/02/03,"2,033.97",-17.01,-0.8294%
Hotels and Tourism,2020/02/02,"2,050.98",8.66,0.424%
Hotels and Tourism,2020/01/30,"2,042.32",24.08,1.1931%
Hotels and Tourism,2020/01/29,"2,018.24",16.16,0.8071%
Hotels and Tourism,2020/01/28,"2,002.08",-39.42,-1.9308%
Hotels and Tourism,2020/01/27,"2,041.50",83.32,4.255%
Hotels and Tourism,2020/01/26,"1,958.18",-39.80,-1.992%
Hotels and Tourism,2020/01/23,"1,997.98",-32.56,-1.6034%
Hotels and Tourism,2020/01/22,"2,030.54",-23.67,-1.1525%
Hotels and Tourism,2020/01/21,"2,054.21",2.32,0.113%
Hotels and Tourism,2020/01/20,"2,051.90",-64.09,-3.0289%
Hotels and Tourism,2020/01/19,"2,115.99",49.00,2.3704%
Hotels and Tourism,2020/01/16,"2,066.99",74.55,3.7417%
Hotels and Tourism,2020/01/15,"1,992.44",-3.54,-0.1773%
Hotels and Tourism,2020/01/14,"1,995.98",5.41,0.2717%
Hotels and Tourism,2020/01/13,"1,990.57",12.59,0.6364%
Hotels and Tourism,2020/01/12,"1,977.98",75.84,3.9871%
Hotels and Tourism,2020/01/09,"1,902.14",-6.39,-0.3347%
Hotels and Tourism,2020/01/08,"1,908.53",-17.71,-0.9192%
Hotels and Tourism,2020/01/07,"1,926.24",-8.37,-0.4326%
Hotels and Tourism,2020/01/06,"1,934.61",2.98,0.1541%
Hotels and Tourism,2020/01/05,"1,931.63",10.64,0.5538%
Hotels and Tourism,2020/01/02,"1,920.99",-72.99,-3.6606%
Hotels and Tourism,2020/01/01,"1,993.98",168.32,9.2196%
Hotels and Tourism,2019/12/31,"1,825.66",32.16,1.7931%
Hotels and Tourism,2019/12/30,"1,793.51",6.95,0.3891%
Hotels and Tourism,2019/12/29,"1,786.55",-15.63,-0.8674%
Hotels and Tourism,2019/12/26,"1,802.19",-9.88,-0.5452%
Hotels and Tourism,2019/12/25,"1,812.07",6.12,0.3389%
Hotels and Tourism,2019/12/24,"1,805.95",-35.01,-1.9016%
Hotels and Tourism,2019/12/23,"1,840.95",46.99,2.6191%
Hotels and Tourism,2019/12/22,"1,793.97",44.61,2.5503%
Hotels and Tourism,2019/12/19,"1,749.35",15.19,0.8759%
Hotels and Tourism,2019/12/18,"1,734.16",-43.07,-2.4232%
Hotels and Tourism,2019/12/17,"1,777.23",-12.75,-0.7121%
Hotels and Tourism,2019/12/16,"1,789.98",-6.12,-0.3405%
Hotels and Tourism,2019/12/15,"1,796.09",-43.21,-2.3495%
Hotels and Tourism,2019/12/12,"1,839.30",-3.70,-0.2009%
Hotels and Tourism,2019/12/11,"1,843.01",22.79,1.2518%
Hotels and Tourism,2019/12/10,"1,820.22",28.18,1.5724%
Hotels and Tourism,2019/12/09,"1,792.04",13.06,0.7339%
Hotels and Tourism,2019/12/08,"1,778.99",8.95,0.5054%
Hotels and Tourism,2019/12/05,"1,770.04",16.47,0.9392%
Hotels and Tourism,2019/12/04,"1,753.57",4.10,0.2345%
Hotels and Tourism,2019/12/03,"1,749.47",6.94,0.3984%
